val_loss,best_val_loss,best_epoch,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1230374837622923,0.1230374837622923,1,1,1769395141,,False,1,142bd57f,2026-01-25_18-39-01,1.7621605396270752,1.7621605396270752,1064371,yoru,169.229.228.105,1.7621605396270752,1
0.11432227338938152,0.11432227338938152,2,2,1769395142,,False,2,142bd57f,2026-01-25_18-39-02,0.9923925399780273,2.7545530796051025,1064371,yoru,169.229.228.105,2.7545530796051025,2
0.11279223968877512,0.11279223968877512,3,3,1769395143,,False,3,142bd57f,2026-01-25_18-39-03,0.7983381748199463,3.552891254425049,1064371,yoru,169.229.228.105,3.552891254425049,3
0.11098939859691788,0.11098939859691788,4,4,1769395144,,False,4,142bd57f,2026-01-25_18-39-04,0.9092164039611816,4.4621076583862305,1064371,yoru,169.229.228.105,4.4621076583862305,4
0.10965495797641137,0.10965495797641137,5,5,1769395145,,False,5,142bd57f,2026-01-25_18-39-05,0.8510489463806152,5.313156604766846,1064371,yoru,169.229.228.105,5.313156604766846,5
0.12317906122873812,0.10965495797641137,5,6,1769395146,,False,6,142bd57f,2026-01-25_18-39-06,0.7610292434692383,6.074185848236084,1064371,yoru,169.229.228.105,6.074185848236084,6
0.1049052813254735,0.1049052813254735,7,7,1769395146,,False,7,142bd57f,2026-01-25_18-39-06,0.711047887802124,6.785233736038208,1064371,yoru,169.229.228.105,6.785233736038208,7
0.10198380031129893,0.10198380031129893,8,8,1769395147,,False,8,142bd57f,2026-01-25_18-39-07,0.8483574390411377,7.633591175079346,1064371,yoru,169.229.228.105,7.633591175079346,8
0.09890243038535118,0.09890243038535118,9,9,1769395148,,False,9,142bd57f,2026-01-25_18-39-08,0.7536711692810059,8.387262344360352,1064371,yoru,169.229.228.105,8.387262344360352,9
0.09884271704975296,0.09884271704975296,10,10,1769395149,,False,10,142bd57f,2026-01-25_18-39-09,0.7188131809234619,9.106075525283813,1064371,yoru,169.229.228.105,9.106075525283813,10
