best_val_bps,best_train_bps,best_epoch,lambda_reg,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.0006500565214082599,0.0008614201215095818,2,0.01,1772106129,,False,1,87abb_00014,2026-02-26_03-42-09,43.910003900527954,43.910003900527954,1708746,yoru,169.229.228.105,43.910003900527954,1
