best_val_bps,best_train_bps,best_epoch,lambda_reg,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.0005754215526394546,0.0009143760544247925,2,5.1794746792312125e-05,1772093552,,False,1,856bb_00006,2026-02-26_00-12-32,75.42680144309998,75.42680144309998,1367718,yoru,169.229.228.105,75.42680144309998,1
