best_val_bps,best_train_bps,best_epoch,lambda_reg,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-0.009295010007917881,0.07243514060974121,2,1e-06,1772087492,,False,1,9a2ab_00000,2026-02-25_22-31-32,76.04827737808228,76.04827737808228,1198669,yoru,169.229.228.105,76.04827737808228,1
