best_val_bps,best_train_bps,best_epoch,lambda_reg,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-0.006171169690787792,0.000107930762169417,2,0.0026826957952797246,1772104773,,False,1,5cbe9_00012,2026-02-26_03-19-33,61.25108242034912,61.25108242034912,1672381,yoru,169.229.228.105,61.25108242034912,1
