val_loss,best_val_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.06999561180575536,0.06999561180575536,1,1769391292,,False,1,d4ab919d,2026-01-25_17-34-52,4.729154825210571,4.729154825210571,937742,yoru,169.229.228.105,4.729154825210571,1
0.06651870192816624,0.06651870192816624,2,1769391293,,False,2,d4ab919d,2026-01-25_17-34-53,1.2273750305175781,5.956529855728149,937742,yoru,169.229.228.105,5.956529855728149,2
0.06061924796264905,0.06061924796264905,3,1769391294,,False,3,d4ab919d,2026-01-25_17-34-54,1.0516188144683838,7.008148670196533,937742,yoru,169.229.228.105,7.008148670196533,3
0.05790708486277323,0.05790708486277323,4,1769391295,,False,4,d4ab919d,2026-01-25_17-34-55,1.1645522117614746,8.172700881958008,937742,yoru,169.229.228.105,8.172700881958008,4
0.058261802061819114,0.05790708486277323,5,1769391297,,False,5,d4ab919d,2026-01-25_17-34-57,1.3125531673431396,9.485254049301147,937742,yoru,169.229.228.105,9.485254049301147,5
0.05747546843038155,0.05747546843038155,6,1769391298,,False,6,d4ab919d,2026-01-25_17-34-58,1.3819489479064941,10.867202997207642,937742,yoru,169.229.228.105,10.867202997207642,6
0.05694385097863582,0.05694385097863582,7,1769391299,,False,7,d4ab919d,2026-01-25_17-34-59,1.2563083171844482,12.12351131439209,937742,yoru,169.229.228.105,12.12351131439209,7
0.05648633700867112,0.05648633700867112,8,1769391301,,False,8,d4ab919d,2026-01-25_17-35-01,1.2822062969207764,13.405717611312866,937742,yoru,169.229.228.105,13.405717611312866,8
0.056643541293362014,0.05648633700867112,9,1769391302,,False,9,d4ab919d,2026-01-25_17-35-02,1.0739281177520752,14.479645729064941,937742,yoru,169.229.228.105,14.479645729064941,9
0.0557688164166533,0.0557688164166533,10,1769391303,,False,10,d4ab919d,2026-01-25_17-35-03,1.07259202003479,15.552237749099731,937742,yoru,169.229.228.105,15.552237749099731,10
0.055952554260595484,0.0557688164166533,11,1769391304,,False,11,d4ab919d,2026-01-25_17-35-04,1.1335468292236328,16.685784578323364,937742,yoru,169.229.228.105,16.685784578323364,11
0.05638855979419671,0.0557688164166533,12,1769391305,,False,12,d4ab919d,2026-01-25_17-35-05,1.035902976989746,17.72168755531311,937742,yoru,169.229.228.105,17.72168755531311,12
0.0556260562215287,0.0556260562215287,13,1769391306,,False,13,d4ab919d,2026-01-25_17-35-06,0.9362955093383789,18.65798306465149,937742,yoru,169.229.228.105,18.65798306465149,13
0.05582181999746424,0.0556260562215287,14,1769391307,,False,14,d4ab919d,2026-01-25_17-35-07,1.0273432731628418,19.68532633781433,937742,yoru,169.229.228.105,19.68532633781433,14
0.05564437414734409,0.0556260562215287,15,1769391308,,False,15,d4ab919d,2026-01-25_17-35-08,1.0605018138885498,20.74582815170288,937742,yoru,169.229.228.105,20.74582815170288,15
0.05522279473594748,0.05522279473594748,16,1769391309,,False,16,d4ab919d,2026-01-25_17-35-09,1.0702462196350098,21.81607437133789,937742,yoru,169.229.228.105,21.81607437133789,16
0.0550374620880645,0.0550374620880645,17,1769391310,,False,17,d4ab919d,2026-01-25_17-35-10,1.1690301895141602,22.98510456085205,937742,yoru,169.229.228.105,22.98510456085205,17
0.05514548860776883,0.0550374620880645,18,1769391311,,False,18,d4ab919d,2026-01-25_17-35-11,1.0847587585449219,24.069863319396973,937742,yoru,169.229.228.105,24.069863319396973,18
0.05524350389694938,0.0550374620880645,19,1769391312,,False,19,d4ab919d,2026-01-25_17-35-12,1.135349988937378,25.20521330833435,937742,yoru,169.229.228.105,25.20521330833435,19
0.05493425836500067,0.05493425836500067,20,1769391314,,False,20,d4ab919d,2026-01-25_17-35-14,1.1922557353973389,26.39746904373169,937742,yoru,169.229.228.105,26.39746904373169,20
0.05453214449808001,0.05453214449808001,21,1769391315,,False,21,d4ab919d,2026-01-25_17-35-15,1.170393943786621,27.56786298751831,937742,yoru,169.229.228.105,27.56786298751831,21
0.05445060892603718,0.05445060892603718,22,1769391316,,False,22,d4ab919d,2026-01-25_17-35-16,1.2891106605529785,28.85697364807129,937742,yoru,169.229.228.105,28.85697364807129,22
0.05409901537574255,0.05409901537574255,23,1769391317,,False,23,d4ab919d,2026-01-25_17-35-17,1.2475523948669434,30.104526042938232,937742,yoru,169.229.228.105,30.104526042938232,23
0.05390927868250471,0.05390927868250471,24,1769391319,,False,24,d4ab919d,2026-01-25_17-35-19,1.38069748878479,31.485223531723022,937742,yoru,169.229.228.105,31.485223531723022,24
0.05352972394858415,0.05352972394858415,25,1769391320,,False,25,d4ab919d,2026-01-25_17-35-20,1.2171051502227783,32.7023286819458,937742,yoru,169.229.228.105,32.7023286819458,25
0.053531672547643,0.05352972394858415,26,1769391321,,False,26,d4ab919d,2026-01-25_17-35-21,1.2500605583190918,33.95238924026489,937742,yoru,169.229.228.105,33.95238924026489,26
0.053481700708373235,0.053481700708373235,27,1769391322,,False,27,d4ab919d,2026-01-25_17-35-22,1.2197539806365967,35.17214322090149,937742,yoru,169.229.228.105,35.17214322090149,27
0.053327686468569134,0.053327686468569134,28,1769391324,,False,28,d4ab919d,2026-01-25_17-35-24,1.250307321548462,36.42245054244995,937742,yoru,169.229.228.105,36.42245054244995,28
0.05320488046138332,0.05320488046138332,29,1769391325,,False,29,d4ab919d,2026-01-25_17-35-25,1.190983533859253,37.613434076309204,937742,yoru,169.229.228.105,37.613434076309204,29
