best_val_bps,best_train_bps,best_epoch,lambda_reg,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.32372841238975525,0.4612690210342407,0,2.6826957952797274e-05,1772107677,,False,1,6dd1f_00005,2026-02-26_04-07-57,68.1454849243164,68.1454849243164,1752703,yoru,169.229.228.105,68.1454849243164,1
