best_val_bps,best_train_bps,best_epoch,lambda_reg,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.11962015926837921,0.13359954953193665,2,1e-06,1772118764,,False,1,6a4e1_00000,2026-02-26_07-12-44,75.19188332557678,75.19188332557678,2051559,yoru,169.229.228.105,75.19188332557678,1
