val_loss,best_val_loss,best_epoch,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.11835136202474435,0.11835136202474435,1,1,1769397137,,False,1,c65e477c,2026-01-25_19-12-17,5.876985311508179,5.876985311508179,1159301,yoru,169.229.228.105,5.876985311508179,1
0.11281957725683849,0.11281957725683849,2,2,1769397138,,False,2,c65e477c,2026-01-25_19-12-18,0.5780994892120361,6.455084800720215,1159301,yoru,169.229.228.105,6.455084800720215,2
0.10738918464630842,0.10738918464630842,3,3,1769397138,,False,3,c65e477c,2026-01-25_19-12-18,0.5064747333526611,6.961559534072876,1159301,yoru,169.229.228.105,6.961559534072876,3
0.0986389173194766,0.0986389173194766,4,4,1769397139,,False,4,c65e477c,2026-01-25_19-12-19,0.5497679710388184,7.511327505111694,1159301,yoru,169.229.228.105,7.511327505111694,4
0.09087852543840806,0.09087852543840806,5,5,1769397139,,False,5,c65e477c,2026-01-25_19-12-19,0.5013270378112793,8.012654542922974,1159301,yoru,169.229.228.105,8.012654542922974,5
0.0882317190989852,0.0882317190989852,6,6,1769397140,,False,6,c65e477c,2026-01-25_19-12-20,0.5036325454711914,8.516287088394165,1159301,yoru,169.229.228.105,8.516287088394165,6
0.08357347796360652,0.08357347796360652,7,7,1769397140,,False,7,c65e477c,2026-01-25_19-12-20,0.505265474319458,9.021552562713623,1159301,yoru,169.229.228.105,9.021552562713623,7
0.08235930340985458,0.08235930340985458,8,8,1769397141,,False,8,c65e477c,2026-01-25_19-12-21,0.5652427673339844,9.586795330047607,1159301,yoru,169.229.228.105,9.586795330047607,8
0.08293621211002271,0.08235930340985458,8,9,1769397141,,False,9,c65e477c,2026-01-25_19-12-21,0.5488753318786621,10.13567066192627,1159301,yoru,169.229.228.105,10.13567066192627,9
0.08285065616170566,0.08235930340985458,8,10,1769397142,,False,10,c65e477c,2026-01-25_19-12-22,0.5671205520629883,10.702791213989258,1159301,yoru,169.229.228.105,10.702791213989258,10
0.08210751786828041,0.08210751786828041,11,11,1769397142,,False,11,c65e477c,2026-01-25_19-12-22,0.5270767211914062,11.229867935180664,1159301,yoru,169.229.228.105,11.229867935180664,11
0.08151966550697883,0.08151966550697883,12,12,1769397143,,False,12,c65e477c,2026-01-25_19-12-23,0.5090610980987549,11.738929033279419,1159301,yoru,169.229.228.105,11.738929033279419,12
0.08085231141497691,0.08085231141497691,13,13,1769397143,,False,13,c65e477c,2026-01-25_19-12-23,0.4839897155761719,12.22291874885559,1159301,yoru,169.229.228.105,12.22291874885559,13
0.08063335220019023,0.08063335220019023,14,14,1769397144,,False,14,c65e477c,2026-01-25_19-12-24,0.47715234756469727,12.700071096420288,1159301,yoru,169.229.228.105,12.700071096420288,14
0.08171124570071697,0.08063335220019023,14,15,1769397144,,False,15,c65e477c,2026-01-25_19-12-24,0.5372927188873291,13.237363815307617,1159301,yoru,169.229.228.105,13.237363815307617,15
0.08104021505763133,0.08063335220019023,14,16,1769397145,,False,16,c65e477c,2026-01-25_19-12-25,0.5103640556335449,13.747727870941162,1159301,yoru,169.229.228.105,13.747727870941162,16
0.08109557721763849,0.08063335220019023,14,17,1769397145,,False,17,c65e477c,2026-01-25_19-12-25,0.4651055335998535,14.212833404541016,1159301,yoru,169.229.228.105,14.212833404541016,17
0.08071738015860319,0.08063335220019023,14,18,1769397146,,False,18,c65e477c,2026-01-25_19-12-26,0.48844075202941895,14.701274156570435,1159301,yoru,169.229.228.105,14.701274156570435,18
0.08020589935282867,0.08020589935282867,19,19,1769397146,,False,19,c65e477c,2026-01-25_19-12-26,0.5153524875640869,15.216626644134521,1159301,yoru,169.229.228.105,15.216626644134521,19
0.07948329610129197,0.07948329610129197,20,20,1769397147,,False,20,c65e477c,2026-01-25_19-12-27,0.48930835723876953,15.705935001373291,1159301,yoru,169.229.228.105,15.705935001373291,20
0.07937283565600713,0.07937283565600713,21,21,1769397147,,False,21,c65e477c,2026-01-25_19-12-27,0.5131435394287109,16.219078540802002,1159301,yoru,169.229.228.105,16.219078540802002,21
0.08025040477514267,0.07937283565600713,21,22,1769397148,,False,22,c65e477c,2026-01-25_19-12-28,0.4475691318511963,16.6666476726532,1159301,yoru,169.229.228.105,16.6666476726532,22
0.08012369119872649,0.07937283565600713,21,23,1769397148,,False,23,c65e477c,2026-01-25_19-12-28,0.4625377655029297,17.129185438156128,1159301,yoru,169.229.228.105,17.129185438156128,23
0.08065158315002918,0.07937283565600713,21,24,1769397149,,False,24,c65e477c,2026-01-25_19-12-29,0.5111293792724609,17.64031481742859,1159301,yoru,169.229.228.105,17.64031481742859,24
0.08050723218669494,0.07937283565600713,21,25,1769397149,,False,25,c65e477c,2026-01-25_19-12-29,0.4868483543395996,18.12716317176819,1159301,yoru,169.229.228.105,18.12716317176819,25
0.07993061871578296,0.07937283565600713,21,26,1769397150,,False,26,c65e477c,2026-01-25_19-12-30,0.5454065799713135,18.672569751739502,1159301,yoru,169.229.228.105,18.672569751739502,26
0.07979781242708366,0.07937283565600713,21,27,1769397150,,False,27,c65e477c,2026-01-25_19-12-30,0.5396082401275635,19.212177991867065,1159301,yoru,169.229.228.105,19.212177991867065,27
0.08004952905078729,0.07937283565600713,21,28,1769397151,,False,28,c65e477c,2026-01-25_19-12-31,0.5273215770721436,19.73949956893921,1159301,yoru,169.229.228.105,19.73949956893921,28
