best_val_bps,best_train_bps,best_epoch,lambda_reg,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.4870806932449341,0.6392257213592529,2,5.1794746792312125e-05,1772105668,,False,1,bd8da_00006,2026-02-26_03-34-28,72.11191511154175,72.11191511154175,1698311,yoru,169.229.228.105,72.11191511154175,1
