best_val_bps,best_train_bps,best_epoch,lambda_reg,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-0.003898916533216834,9.542952466290444e-05,2,0.005179474679231208,1772106816,,False,1,185b4_00013,2026-02-26_03-53-36,64.35326433181763,64.35326433181763,1726774,yoru,169.229.228.105,64.35326433181763,1
