best_val_bps,best_train_bps,best_epoch,lambda_reg,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-0.002310842275619507,0.0008089170441962779,2,0.0001,1772102260,,False,1,cb9e5_00007,2026-02-26_02-37-40,75.2866382598877,75.2866382598877,1607510,yoru,169.229.228.105,75.2866382598877,1
