best_val_bps,best_train_bps,best_epoch,lambda_reg,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.004594458267092705,0.004529292229562998,2,0.0003727593720314938,1772125381,,False,1,7d7f3_00009,2026-02-26_09-03-01,63.44012403488159,63.44012403488159,2232430,yoru,169.229.228.105,63.44012403488159,1
