val_loss,best_val_loss,best_epoch,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.12270245369937685,0.12270245369937685,1,1,1769395983,,False,1,7e5c74b2,2026-01-25_18-53-03,6.740536212921143,6.740536212921143,1108303,yoru,169.229.228.105,6.740536212921143,1
0.12045623858769734,0.12045623858769734,2,2,1769395984,,False,2,7e5c74b2,2026-01-25_18-53-04,0.7342262268066406,7.474762439727783,1108303,yoru,169.229.228.105,7.474762439727783,2
0.11785098910331726,0.11785098910331726,3,3,1769395985,,False,3,7e5c74b2,2026-01-25_18-53-05,0.8340787887573242,8.308841228485107,1108303,yoru,169.229.228.105,8.308841228485107,3
0.11511382708946864,0.11511382708946864,4,4,1769395985,,False,4,7e5c74b2,2026-01-25_18-53-05,0.7059421539306641,9.014783382415771,1108303,yoru,169.229.228.105,9.014783382415771,4
0.11478844698932436,0.11478844698932436,5,5,1769395986,,False,5,7e5c74b2,2026-01-25_18-53-06,0.8044497966766357,9.819233179092407,1108303,yoru,169.229.228.105,9.819233179092407,5
0.11486581216255824,0.11478844698932436,5,6,1769395987,,False,6,7e5c74b2,2026-01-25_18-53-07,0.7484333515167236,10.56766653060913,1108303,yoru,169.229.228.105,10.56766653060913,6
0.11378258383936352,0.11378258383936352,7,7,1769395988,,False,7,7e5c74b2,2026-01-25_18-53-08,0.8734498023986816,11.441116333007812,1108303,yoru,169.229.228.105,11.441116333007812,7
0.11329199373722076,0.11329199373722076,8,8,1769395989,,False,8,7e5c74b2,2026-01-25_18-53-09,0.8030295372009277,12.24414587020874,1108303,yoru,169.229.228.105,12.24414587020874,8
0.1128103451596366,0.1128103451596366,9,9,1769395989,,False,9,7e5c74b2,2026-01-25_18-53-09,0.8275537490844727,13.071699619293213,1108303,yoru,169.229.228.105,13.071699619293213,9
0.11230794588724773,0.11230794588724773,10,10,1769395990,,False,10,7e5c74b2,2026-01-25_18-53-10,0.8010947704315186,13.872794389724731,1108303,yoru,169.229.228.105,13.872794389724731,10
0.11184029777844746,0.11184029777844746,11,11,1769395991,,False,11,7e5c74b2,2026-01-25_18-53-11,0.7091705799102783,14.58196496963501,1108303,yoru,169.229.228.105,14.58196496963501,11
0.11124977221091588,0.11124977221091588,12,12,1769395992,,False,12,7e5c74b2,2026-01-25_18-53-12,0.8945775032043457,15.476542472839355,1108303,yoru,169.229.228.105,15.476542472839355,12
0.1111244046025806,0.1111244046025806,13,13,1769395993,,False,13,7e5c74b2,2026-01-25_18-53-13,0.7456259727478027,16.222168445587158,1108303,yoru,169.229.228.105,16.222168445587158,13
0.11109991744160652,0.11109991744160652,14,14,1769395993,,False,14,7e5c74b2,2026-01-25_18-53-13,0.7197508811950684,16.941919326782227,1108303,yoru,169.229.228.105,16.941919326782227,14
0.11070352378818724,0.11070352378818724,15,15,1769395994,,False,15,7e5c74b2,2026-01-25_18-53-14,0.7441556453704834,17.68607497215271,1108303,yoru,169.229.228.105,17.68607497215271,15
0.11020317218369907,0.11020317218369907,16,16,1769395995,,False,16,7e5c74b2,2026-01-25_18-53-15,0.8474500179290771,18.533524990081787,1108303,yoru,169.229.228.105,18.533524990081787,16
0.10974112235837513,0.10974112235837513,17,17,1769395996,,False,17,7e5c74b2,2026-01-25_18-53-16,0.8203673362731934,19.35389232635498,1108303,yoru,169.229.228.105,19.35389232635498,17
0.10972194828920895,0.10972194828920895,18,18,1769395996,,False,18,7e5c74b2,2026-01-25_18-53-16,0.7854681015014648,20.139360427856445,1108303,yoru,169.229.228.105,20.139360427856445,18
0.10999973821971151,0.10972194828920895,18,19,1769395997,,False,19,7e5c74b2,2026-01-25_18-53-17,0.8453848361968994,20.984745264053345,1108303,yoru,169.229.228.105,20.984745264053345,19
0.11025167504946391,0.10972194828920895,18,20,1769395998,,False,20,7e5c74b2,2026-01-25_18-53-18,0.9516291618347168,21.93637442588806,1108303,yoru,169.229.228.105,21.93637442588806,20
0.11033365461561415,0.10972194828920895,18,21,1769395999,,False,21,7e5c74b2,2026-01-25_18-53-19,0.8754763603210449,22.811850786209106,1108303,yoru,169.229.228.105,22.811850786209106,21
0.1102896597650316,0.10972194828920895,18,22,1769396000,,False,22,7e5c74b2,2026-01-25_18-53-20,0.8567919731140137,23.66864275932312,1108303,yoru,169.229.228.105,23.66864275932312,22
0.11028698252307044,0.10972194828920895,18,23,1769396001,,False,23,7e5c74b2,2026-01-25_18-53-21,0.7652602195739746,24.433902978897095,1108303,yoru,169.229.228.105,24.433902978897095,23
0.11033749166462156,0.10972194828920895,18,24,1769396002,,False,24,7e5c74b2,2026-01-25_18-53-22,0.7980446815490723,25.231947660446167,1108303,yoru,169.229.228.105,25.231947660446167,24
0.11039771222405964,0.10972194828920895,18,25,1769396002,,False,25,7e5c74b2,2026-01-25_18-53-22,0.8451344966888428,26.07708215713501,1108303,yoru,169.229.228.105,26.07708215713501,25
0.11048425071769291,0.10972194828920895,18,26,1769396003,,False,26,7e5c74b2,2026-01-25_18-53-23,0.8296694755554199,26.90675163269043,1108303,yoru,169.229.228.105,26.90675163269043,26
0.11050521416796578,0.10972194828920895,18,27,1769396004,,False,27,7e5c74b2,2026-01-25_18-53-24,0.8380482196807861,27.744799852371216,1108303,yoru,169.229.228.105,27.744799852371216,27
0.11049365335040623,0.10972194828920895,18,28,1769396005,,False,28,7e5c74b2,2026-01-25_18-53-25,0.8523995876312256,28.59719944000244,1108303,yoru,169.229.228.105,28.59719944000244,28
