val_loss,best_val_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.09793336481294211,0.09793336481294211,1,1769391816,,False,1,b17eefdc,2026-01-25_17-43-36,44.799360513687134,44.799360513687134,963242,yoru,169.229.228.105,44.799360513687134,1
0.13907239564201412,0.09793336481294211,2,1769391819,,False,2,b17eefdc,2026-01-25_17-43-39,3.207887649536133,48.00724816322327,963242,yoru,169.229.228.105,48.00724816322327,2
0.15161528767031782,0.09793336481294211,3,1769391822,,False,3,b17eefdc,2026-01-25_17-43-42,2.976541519165039,50.983789682388306,963242,yoru,169.229.228.105,50.983789682388306,3
0.11706324047682916,0.09793336481294211,4,1769391825,,False,4,b17eefdc,2026-01-25_17-43-45,2.8461263179779053,53.82991600036621,963242,yoru,169.229.228.105,53.82991600036621,4
0.11855428156388156,0.09793336481294211,5,1769391828,,False,5,b17eefdc,2026-01-25_17-43-48,2.9938924312591553,56.823808431625366,963242,yoru,169.229.228.105,56.823808431625366,5
0.12090495310942917,0.09793336481294211,6,1769391831,,False,6,b17eefdc,2026-01-25_17-43-51,2.9646944999694824,59.78850293159485,963242,yoru,169.229.228.105,59.78850293159485,6
0.12046614859034033,0.09793336481294211,7,1769391834,,False,7,b17eefdc,2026-01-25_17-43-54,3.1637885570526123,62.95229148864746,963242,yoru,169.229.228.105,62.95229148864746,7
0.12356588682707619,0.09793336481294211,8,1769391837,,False,8,b17eefdc,2026-01-25_17-43-57,3.577991008758545,66.530282497406,963242,yoru,169.229.228.105,66.530282497406,8
0.1227979295722702,0.09793336481294211,9,1769391841,,False,9,b17eefdc,2026-01-25_17-44-01,3.476722478866577,70.00700497627258,963242,yoru,169.229.228.105,70.00700497627258,9
0.1189344591625473,0.09793336481294211,10,1769391844,,True,10,b17eefdc,2026-01-25_17-44-04,3.418861150741577,73.42586612701416,963242,yoru,169.229.228.105,73.42586612701416,10
