best_val_bps,best_train_bps,best_epoch,lambda_reg,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.33017438650131226,0.6064324378967285,2,1.9306977288832498e-06,1772088161,,False,1,28de1_00001,2026-02-25_22-42-41,76.34101414680481,76.34101414680481,1219464,yoru,169.229.228.105,76.34101414680481,1
