val_loss,best_val_loss,best_epoch,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.11725256250550349,0.11725256250550349,1,1,1769396331,,False,1,c9233097,2026-01-25_18-58-51,6.618381500244141,6.618381500244141,1123893,yoru,169.229.228.105,6.618381500244141,1
0.10645835970838864,0.10645835970838864,2,2,1769396331,,False,2,c9233097,2026-01-25_18-58-51,0.6064319610595703,7.224813461303711,1123893,yoru,169.229.228.105,7.224813461303711,2
0.09551435274382432,0.09551435274382432,3,3,1769396332,,False,3,c9233097,2026-01-25_18-58-52,0.6500496864318848,7.874863147735596,1123893,yoru,169.229.228.105,7.874863147735596,3
0.09646761696785688,0.09551435274382432,3,4,1769396333,,False,4,c9233097,2026-01-25_18-58-53,0.6530344486236572,8.527897596359253,1123893,yoru,169.229.228.105,8.527897596359253,4
0.08899747983862956,0.08899747983862956,5,5,1769396333,,False,5,c9233097,2026-01-25_18-58-53,0.585712194442749,9.113609790802002,1123893,yoru,169.229.228.105,9.113609790802002,5
0.08318092363576095,0.08318092363576095,6,6,1769396334,,False,6,c9233097,2026-01-25_18-58-54,0.5918538570404053,9.705463647842407,1123893,yoru,169.229.228.105,9.705463647842407,6
0.08102468742678563,0.08102468742678563,7,7,1769396335,,False,7,c9233097,2026-01-25_18-58-55,0.6122195720672607,10.317683219909668,1123893,yoru,169.229.228.105,10.317683219909668,7
0.07948207668960094,0.07948207668960094,8,8,1769396335,,False,8,c9233097,2026-01-25_18-58-55,0.580202579498291,10.897885799407959,1123893,yoru,169.229.228.105,10.897885799407959,8
0.07934693526476622,0.07934693526476622,9,9,1769396336,,False,9,c9233097,2026-01-25_18-58-56,0.5966753959655762,11.494561195373535,1123893,yoru,169.229.228.105,11.494561195373535,9
0.07802455468724172,0.07802455468724172,10,10,1769396336,,False,10,c9233097,2026-01-25_18-58-56,0.5963499546051025,12.090911149978638,1123893,yoru,169.229.228.105,12.090911149978638,10
0.07639393831292789,0.07639393831292789,11,11,1769396337,,False,11,c9233097,2026-01-25_18-58-57,0.5832772254943848,12.674188375473022,1123893,yoru,169.229.228.105,12.674188375473022,11
0.07435950574775536,0.07435950574775536,12,12,1769396338,,False,12,c9233097,2026-01-25_18-58-58,0.6336631774902344,13.307851552963257,1123893,yoru,169.229.228.105,13.307851552963257,12
0.07394204164544742,0.07394204164544742,13,13,1769396338,,False,13,c9233097,2026-01-25_18-58-58,0.6065778732299805,13.914429426193237,1123893,yoru,169.229.228.105,13.914429426193237,13
0.07381058298051357,0.07381058298051357,14,14,1769396339,,False,14,c9233097,2026-01-25_18-58-59,0.6002187728881836,14.514648199081421,1123893,yoru,169.229.228.105,14.514648199081421,14
0.07209248778720696,0.07209248778720696,15,15,1769396339,,False,15,c9233097,2026-01-25_18-58-59,0.602053165435791,15.116701364517212,1123893,yoru,169.229.228.105,15.116701364517212,15
0.07214441212515037,0.07209248778720696,15,16,1769396340,,False,16,c9233097,2026-01-25_18-59-00,0.6189846992492676,15.73568606376648,1123893,yoru,169.229.228.105,15.73568606376648,16
0.07201457644502322,0.07201457644502322,17,17,1769396341,,False,17,c9233097,2026-01-25_18-59-01,0.5788235664367676,16.314509630203247,1123893,yoru,169.229.228.105,16.314509630203247,17
0.07286601917197306,0.07201457644502322,17,18,1769396341,,False,18,c9233097,2026-01-25_18-59-01,0.6092061996459961,16.923715829849243,1123893,yoru,169.229.228.105,16.923715829849243,18
0.0724550945063432,0.07201457644502322,17,19,1769396342,,False,19,c9233097,2026-01-25_18-59-02,0.5943012237548828,17.518017053604126,1123893,yoru,169.229.228.105,17.518017053604126,19
0.07215149886906147,0.07201457644502322,17,20,1769396342,,False,20,c9233097,2026-01-25_18-59-02,0.5691103935241699,18.087127447128296,1123893,yoru,169.229.228.105,18.087127447128296,20
0.07184042191753785,0.07184042191753785,21,21,1769396343,,False,21,c9233097,2026-01-25_18-59-03,0.5951125621795654,18.68224000930786,1123893,yoru,169.229.228.105,18.68224000930786,21
0.07242625082532565,0.07184042191753785,21,22,1769396344,,False,22,c9233097,2026-01-25_18-59-04,0.6350913047790527,19.317331314086914,1123893,yoru,169.229.228.105,19.317331314086914,22
0.07227257608125608,0.07184042191753785,21,23,1769396344,,False,23,c9233097,2026-01-25_18-59-04,0.6088731288909912,19.926204442977905,1123893,yoru,169.229.228.105,19.926204442977905,23
0.07209482602775097,0.07184042191753785,21,24,1769396345,,False,24,c9233097,2026-01-25_18-59-05,0.6176090240478516,20.543813467025757,1123893,yoru,169.229.228.105,20.543813467025757,24
0.07193476210037868,0.07184042191753785,21,25,1769396345,,False,25,c9233097,2026-01-25_18-59-05,0.6358873844146729,21.17970085144043,1123893,yoru,169.229.228.105,21.17970085144043,25
0.07231849618256092,0.07184042191753785,21,26,1769396346,,False,26,c9233097,2026-01-25_18-59-06,0.6018507480621338,21.781551599502563,1123893,yoru,169.229.228.105,21.781551599502563,26
0.07226051328082879,0.07184042191753785,21,27,1769396347,,False,27,c9233097,2026-01-25_18-59-07,0.5765492916107178,22.35810089111328,1123893,yoru,169.229.228.105,22.35810089111328,27
0.07233908493071795,0.07184042191753785,21,28,1769396347,,False,28,c9233097,2026-01-25_18-59-07,0.5692644119262695,22.92736530303955,1123893,yoru,169.229.228.105,22.92736530303955,28
0.07257609535008669,0.07184042191753785,21,29,1769396348,,False,29,c9233097,2026-01-25_18-59-08,0.6304295063018799,23.55779480934143,1123893,yoru,169.229.228.105,23.55779480934143,29
