val_loss,best_val_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.10297100831355367,0.10297100831355367,1,1769391779,,False,1,babe7d70,2026-01-25_17-42-59,12.10947871208191,12.10947871208191,963072,yoru,169.229.228.105,12.10947871208191,1
0.08725500372903687,0.08725500372903687,2,1769391780,,False,2,babe7d70,2026-01-25_17-43-00,0.5424802303314209,12.65195894241333,963072,yoru,169.229.228.105,12.65195894241333,2
0.08752935752272606,0.08725500372903687,3,1769391781,,False,3,babe7d70,2026-01-25_17-43-01,0.5532412528991699,13.2052001953125,963072,yoru,169.229.228.105,13.2052001953125,3
0.08263622862952096,0.08263622862952096,4,1769391781,,False,4,babe7d70,2026-01-25_17-43-01,0.5945003032684326,13.799700498580933,963072,yoru,169.229.228.105,13.799700498580933,4
0.07846919606838908,0.07846919606838908,5,1769391782,,False,5,babe7d70,2026-01-25_17-43-02,0.551246166229248,14.35094666481018,963072,yoru,169.229.228.105,14.35094666481018,5
0.07679145676749093,0.07679145676749093,6,1769391782,,False,6,babe7d70,2026-01-25_17-43-02,0.5455374717712402,14.896484136581421,963072,yoru,169.229.228.105,14.896484136581421,6
0.07593062094279698,0.07593062094279698,7,1769391783,,False,7,babe7d70,2026-01-25_17-43-03,0.6214420795440674,15.517926216125488,963072,yoru,169.229.228.105,15.517926216125488,7
0.0755970414195742,0.0755970414195742,8,1769391783,,False,8,babe7d70,2026-01-25_17-43-03,0.5522875785827637,16.070213794708252,963072,yoru,169.229.228.105,16.070213794708252,8
0.07268813837851797,0.07268813837851797,9,1769391784,,False,9,babe7d70,2026-01-25_17-43-04,0.5500566959381104,16.620270490646362,963072,yoru,169.229.228.105,16.620270490646362,9
0.07084158275808607,0.07084158275808607,10,1769391785,,True,10,babe7d70,2026-01-25_17-43-05,0.5537111759185791,17.17398166656494,963072,yoru,169.229.228.105,17.17398166656494,10
