val_loss,best_val_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.07990677701309323,0.07990677701309323,1,1769391332,,False,1,fb8544b7,2026-01-25_17-35-32,5.14131498336792,5.14131498336792,939714,yoru,169.229.228.105,5.14131498336792,1
0.07485423563048244,0.07485423563048244,2,1769391333,,False,2,fb8544b7,2026-01-25_17-35-33,1.3474335670471191,6.488748550415039,939714,yoru,169.229.228.105,6.488748550415039,2
0.06988968048244715,0.06988968048244715,3,1769391334,,False,3,fb8544b7,2026-01-25_17-35-34,1.2026855945587158,7.691434144973755,939714,yoru,169.229.228.105,7.691434144973755,3
0.06002427777275443,0.06002427777275443,4,1769391336,,False,4,fb8544b7,2026-01-25_17-35-36,1.2860157489776611,8.977449893951416,939714,yoru,169.229.228.105,8.977449893951416,4
0.050979097839444876,0.050979097839444876,5,1769391337,,False,5,fb8544b7,2026-01-25_17-35-37,1.2646074295043945,10.24205732345581,939714,yoru,169.229.228.105,10.24205732345581,5
0.04576145112514496,0.04576145112514496,6,1769391338,,False,6,fb8544b7,2026-01-25_17-35-38,1.4300715923309326,11.672128915786743,939714,yoru,169.229.228.105,11.672128915786743,6
0.04430719232186675,0.04430719232186675,7,1769391339,,False,7,fb8544b7,2026-01-25_17-35-39,1.1652543544769287,12.837383270263672,939714,yoru,169.229.228.105,12.837383270263672,7
0.042992701288312674,0.042992701288312674,8,1769391341,,False,8,fb8544b7,2026-01-25_17-35-41,1.2553303241729736,14.092713594436646,939714,yoru,169.229.228.105,14.092713594436646,8
0.043170980643481016,0.042992701288312674,9,1769391342,,False,9,fb8544b7,2026-01-25_17-35-42,1.2896385192871094,15.382352113723755,939714,yoru,169.229.228.105,15.382352113723755,9
0.04268132662400603,0.04268132662400603,10,1769391343,,False,10,fb8544b7,2026-01-25_17-35-43,1.2073180675506592,16.589670181274414,939714,yoru,169.229.228.105,16.589670181274414,10
