best_val_bps,best_train_bps,best_epoch,lambda_reg,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.002812365535646677,0.0017564193112775683,2,0.0026826957952797246,1772118311,,False,1,d667b_00012,2026-02-26_07-05-11,63.864256858825684,63.864256858825684,2035287,yoru,169.229.228.105,63.864256858825684,1
