best_val_bps,best_train_bps,best_epoch,lambda_reg,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.729534387588501,0.8378541469573975,2,3.727593720314938e-06,1772094136,,False,1,11fcb_00002,2026-02-26_00-22-16,75.77982687950134,75.77982687950134,1385423,yoru,169.229.228.105,75.77982687950134,1
