best_val_bps,best_train_bps,best_epoch,lambda_reg,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9311888217926025,0.9427074193954468,2,0.0003727593720314938,1772115173,,False,1,b9a12_00009,2026-02-26_06-12-53,59.938828468322754,59.938828468322754,1953263,yoru,169.229.228.105,59.938828468322754,1
