val_loss,best_val_loss,best_epoch,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.07614023273782734,0.07614023273782734,1,1,1769396828,,False,1,93fd389e,2026-01-25_19-07-08,12.669660329818726,12.669660329818726,1144600,yoru,169.229.228.105,12.669660329818726,1
0.07027773828336731,0.07027773828336731,2,2,1769396834,,False,2,93fd389e,2026-01-25_19-07-14,5.555600166320801,18.225260496139526,1144600,yoru,169.229.228.105,18.225260496139526,2
0.0723828150386593,0.07027773828336731,2,3,1769396840,,False,3,93fd389e,2026-01-25_19-07-20,6.276706695556641,24.501967191696167,1144600,yoru,169.229.228.105,24.501967191696167,3
0.06724282783715237,0.06724282783715237,4,4,1769396847,,False,4,93fd389e,2026-01-25_19-07-27,7.149350643157959,31.651317834854126,1144600,yoru,169.229.228.105,31.651317834854126,4
0.06498727715168064,0.06498727715168064,5,5,1769396854,,False,5,93fd389e,2026-01-25_19-07-34,6.450383424758911,38.10170125961304,1144600,yoru,169.229.228.105,38.10170125961304,5
0.06746899247295539,0.06498727715168064,5,6,1769396860,,False,6,93fd389e,2026-01-25_19-07-40,6.527040719985962,44.628741979599,1144600,yoru,169.229.228.105,44.628741979599,6
0.06567086749955227,0.06498727715168064,5,7,1769396867,,False,7,93fd389e,2026-01-25_19-07-47,7.021777629852295,51.650519609451294,1144600,yoru,169.229.228.105,51.650519609451294,7
0.06517682159739666,0.06498727715168064,5,8,1769396872,,False,8,93fd389e,2026-01-25_19-07-52,4.9990503787994385,56.64956998825073,1144600,yoru,169.229.228.105,56.64956998825073,8
0.06500179656340103,0.06498727715168064,5,9,1769396876,,False,9,93fd389e,2026-01-25_19-07-56,3.948871612548828,60.59844160079956,1144600,yoru,169.229.228.105,60.59844160079956,9
0.06671460214792226,0.06498727715168064,5,10,1769396880,,False,10,93fd389e,2026-01-25_19-08-00,3.716871738433838,64.3153133392334,1144600,yoru,169.229.228.105,64.3153133392334,10
0.066449179562663,0.06498727715168064,5,11,1769396884,,False,11,93fd389e,2026-01-25_19-08-04,4.25394606590271,68.56925940513611,1144600,yoru,169.229.228.105,68.56925940513611,11
0.06631507534057574,0.06498727715168064,5,12,1769396888,,False,12,93fd389e,2026-01-25_19-08-08,3.600551128387451,72.16981053352356,1144600,yoru,169.229.228.105,72.16981053352356,12
0.06718055361923866,0.06498727715168064,5,13,1769396892,,False,13,93fd389e,2026-01-25_19-08-12,3.985532522201538,76.1553430557251,1144600,yoru,169.229.228.105,76.1553430557251,13
0.06826769516110084,0.06498727715168064,5,14,1769396896,,False,14,93fd389e,2026-01-25_19-08-16,4.36377215385437,80.51911520957947,1144600,yoru,169.229.228.105,80.51911520957947,14
0.06894594310831867,0.06498727715168064,5,15,1769396901,,False,15,93fd389e,2026-01-25_19-08-21,4.57672381401062,85.09583902359009,1144600,yoru,169.229.228.105,85.09583902359009,15
0.06849440723251467,0.06498727715168064,5,16,1769396905,,False,16,93fd389e,2026-01-25_19-08-25,4.608720779418945,89.70455980300903,1144600,yoru,169.229.228.105,89.70455980300903,16
0.06858586864125796,0.06498727715168064,5,17,1769396910,,False,17,93fd389e,2026-01-25_19-08-30,4.634466648101807,94.33902645111084,1144600,yoru,169.229.228.105,94.33902645111084,17
0.06804529987835795,0.06498727715168064,5,18,1769396915,,False,18,93fd389e,2026-01-25_19-08-35,4.769181251525879,99.10820770263672,1144600,yoru,169.229.228.105,99.10820770263672,18
0.0681878878293853,0.06498727715168064,5,19,1769396919,,False,19,93fd389e,2026-01-25_19-08-39,4.591724395751953,103.69993209838867,1144600,yoru,169.229.228.105,103.69993209838867,19
0.068151279643206,0.06498727715168064,5,20,1769396925,,False,20,93fd389e,2026-01-25_19-08-45,5.155483961105347,108.85541605949402,1144600,yoru,169.229.228.105,108.85541605949402,20
0.06820080709762703,0.06498727715168064,5,21,1769396930,,False,21,93fd389e,2026-01-25_19-08-50,5.711143493652344,114.56655955314636,1144600,yoru,169.229.228.105,114.56655955314636,21
0.06826367550634575,0.06498727715168064,5,22,1769396936,,False,22,93fd389e,2026-01-25_19-08-56,5.4969704151153564,120.06352996826172,1144600,yoru,169.229.228.105,120.06352996826172,22
0.06810401099965088,0.06498727715168064,5,23,1769396941,,False,23,93fd389e,2026-01-25_19-09-01,5.066499710083008,125.13002967834473,1144600,yoru,169.229.228.105,125.13002967834473,23
0.06832488513152514,0.06498727715168064,5,24,1769396946,,False,24,93fd389e,2026-01-25_19-09-06,5.073745489120483,130.2037751674652,1144600,yoru,169.229.228.105,130.2037751674652,24
0.06831574779620073,0.06498727715168064,5,25,1769396951,,False,25,93fd389e,2026-01-25_19-09-11,5.041528701782227,135.24530386924744,1144600,yoru,169.229.228.105,135.24530386924744,25
0.06813060804935438,0.06498727715168064,5,26,1769396955,,False,26,93fd389e,2026-01-25_19-09-15,4.522796630859375,139.7681005001068,1144600,yoru,169.229.228.105,139.7681005001068,26
0.06776907245271412,0.06498727715168064,5,27,1769396959,,False,27,93fd389e,2026-01-25_19-09-19,3.9715664386749268,143.73966693878174,1144600,yoru,169.229.228.105,143.73966693878174,27
0.06775164094760566,0.06498727715168064,5,28,1769396963,,False,28,93fd389e,2026-01-25_19-09-23,4.0507214069366455,147.79038834571838,1144600,yoru,169.229.228.105,147.79038834571838,28
0.06826951001119569,0.06498727715168064,5,29,1769396967,,False,29,93fd389e,2026-01-25_19-09-27,3.9130208492279053,151.7034091949463,1144600,yoru,169.229.228.105,151.7034091949463,29
