best_val_bps,best_train_bps,best_epoch,lambda_reg,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.4593707025051117,0.6411496996879578,0,1e-06,1772121150,,False,1,f7ded_00000,2026-02-26_07-52-30,75.92619490623474,75.92619490623474,2115035,yoru,169.229.228.105,75.92619490623474,1
