best_val_bps,best_train_bps,best_epoch,lambda_reg,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-0.012370734475553036,0.0007501510553993285,2,0.0026826957952797246,1772109839,,False,1,1e3a6_00012,2026-02-26_04-43-59,63.935906410217285,63.935906410217285,1808135,yoru,169.229.228.105,63.935906410217285,1
