best_val_bps,best_train_bps,best_epoch,lambda_reg,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.0004136825446039438,0.0010431577684357762,2,0.00019306977288832496,1772125046,,False,1,b6298_00008,2026-02-26_08-57-26,63.95599293708801,63.95599293708801,2222797,yoru,169.229.228.105,63.95599293708801,1
