best_val_bps,best_train_bps,best_epoch,lambda_reg,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.02606910839676857,0.03455618768930435,2,0.0003727593720314938,1772084255,,False,1,b646d_00009,2026-02-25_21-37-35,67.77614283561707,67.77614283561707,1101776,yoru,169.229.228.105,67.77614283561707,1
