val_loss,best_val_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1749533675611019,0.1749533675611019,1,1769391739,,False,1,42b00ff7,2026-01-25_17-42-19,10.101010084152222,10.101010084152222,961034,yoru,169.229.228.105,10.101010084152222,1
0.17069611325860023,0.17069611325860023,2,1769391742,,False,2,42b00ff7,2026-01-25_17-42-22,3.582838535308838,13.68384861946106,961034,yoru,169.229.228.105,13.68384861946106,2
0.16570232063531876,0.16570232063531876,3,1769391748,,False,3,42b00ff7,2026-01-25_17-42-28,5.8541882038116455,19.538036823272705,961034,yoru,169.229.228.105,19.538036823272705,3
0.16057807579636574,0.16057807579636574,4,1769391754,,False,4,42b00ff7,2026-01-25_17-42-34,6.154461622238159,25.692498445510864,961034,yoru,169.229.228.105,25.692498445510864,4
0.15559051744639874,0.15559051744639874,5,1769391760,,False,5,42b00ff7,2026-01-25_17-42-40,5.610414981842041,31.302913427352905,961034,yoru,169.229.228.105,31.302913427352905,5
0.15084953419864178,0.15084953419864178,6,1769391766,,False,6,42b00ff7,2026-01-25_17-42-46,6.22136378288269,37.524277210235596,961034,yoru,169.229.228.105,37.524277210235596,6
0.146255386993289,0.146255386993289,7,1769391771,,False,7,42b00ff7,2026-01-25_17-42-51,4.9951395988464355,42.51941680908203,961034,yoru,169.229.228.105,42.51941680908203,7
0.14180547557771206,0.14180547557771206,8,1769391775,,False,8,42b00ff7,2026-01-25_17-42-55,4.329744577407837,46.84916138648987,961034,yoru,169.229.228.105,46.84916138648987,8
0.13754080794751644,0.13754080794751644,9,1769391779,,False,9,42b00ff7,2026-01-25_17-42-59,3.4004874229431152,50.24964880943298,961034,yoru,169.229.228.105,50.24964880943298,9
0.1331975106149912,0.1331975106149912,10,1769391785,,True,10,42b00ff7,2026-01-25_17-43-05,6.214682579040527,56.46433138847351,961034,yoru,169.229.228.105,56.46433138847351,10
