best_val_bps,best_train_bps,best_epoch,lambda_reg,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.00320735527202487,0.0037543291691690683,2,0.0007196856730011514,1772113505,,False,1,d11c3_00010,2026-02-26_05-45-05,67.27965021133423,67.27965021133423,1908104,yoru,169.229.228.105,67.27965021133423,1
