best_val_bps,best_train_bps,best_epoch,lambda_reg,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1720770299434662,0.22959670424461365,0,7.196856730011514e-06,1772090028,,False,1,8318b_00003,2026-02-25_23-13-48,73.22408413887024,73.22408413887024,1274156,yoru,169.229.228.105,73.22408413887024,1
