best_val_bps,best_train_bps,best_epoch,lambda_reg,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7481744289398193,0.7794420719146729,2,7.196856730011514e-06,1772122862,,False,1,f4d91_00003,2026-02-26_08-21-02,74.66862678527832,74.66862678527832,2160264,yoru,169.229.228.105,74.66862678527832,1
