best_val_bps,best_train_bps,best_epoch,lambda_reg,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.05580137297511101,0.1342492550611496,1,3.727593720314938e-06,1772091754,,False,1,85ef5_00002,2026-02-25_23-42-34,77.22825241088867,77.22825241088867,1320846,yoru,169.229.228.105,77.22825241088867,1
